run_id,sample,platform,reference,aligner,aligner_version,caller,tool_version,hardware,parabricks_version,target_depth_x,mean_target_depth_x,seed,benchmark_tool,benchmark_tool_version,giab_version,target_bed,happy_prefix,run_date
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,70.82,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,70.82,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,70.82,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,full,741.72,0,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.5,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.52,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.51,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,137.5,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s42,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,137.53,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s43,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,137.55,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s44,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,21.69,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,21.7,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,21.69,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,200,259.94,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s42,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,200,259.94,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s43,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,200,260.01,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s44,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,30,43.0,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s42,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,30,43.0,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s43,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,30,43.01,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.30x.s44,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,5,7.27,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s42,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,5,7.28,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s43,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,5,7.27,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.5x.s44,2026-07-30
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s42,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,50,70.82,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s42,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s43,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,50,70.82,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s43,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s44,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,50,70.82,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.50x.s44,2026-07-20
ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.full.s0,ZY_BGI_NA12878,bgi_dnbseq_t7,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,full,741.72,0,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_BGI_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.full.s0,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,10,14.96,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,10,14.99,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,10,14.98,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.10x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,100,140.72,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,100,140.76,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,100,140.76,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.100x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,15,22.38,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s42,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,15,22.4,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s43,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,15,22.38,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.15x.s44,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,200,263.69,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,200,263.69,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,200,263.74,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.200x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,30,44.29,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s42,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,30,44.31,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s43,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,30,44.3,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.30x.s44,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,5,7.5,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,5,7.52,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,5,7.51,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.5x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,72.81,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s42,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,72.83,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s43,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,50,72.81,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.50x.s44,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_deepvariant,1.9.0,gpu,4.7.0,full,687.37,0,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_deepvariant.gpu.full.s0,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.96,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.99,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,10,14.98,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.10x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,140.72,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,140.76,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s43,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,100,140.76,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.100x.s44,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,22.38,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s42,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,22.4,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s43,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,15,22.38,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.15x.s44,2026-07-20
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,200,263.69,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s42,2026-07-30
ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,pbrun_fq2bam,4.7.0,pbrun_haplotypecaller,4.3.0.0,gpu,4.7.0,200,263.69,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.pbrun_fq2bam.pbrun_haplotypecaller.gpu.200x.s43,2026-07-30
